"Jahr";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtraum";"Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet)";"Anzahl Einwohner"
"1999";"StB 6 Leuben";"10 StB Leuben";"79 Jahre";338
"1999";"StB 6 Leuben";"10 StB Leuben";"80 Jahre";193
"1999";"StB 6 Leuben";"10 StB Leuben";"81 Jahre";117
"1999";"StB 6 Leuben";"10 StB Leuben";"82 Jahre";95
"1999";"StB 6 Leuben";"10 StB Leuben";"83 Jahre";95
"1999";"StB 6 Leuben";"10 StB Leuben";"84 Jahre";141
"1999";"StB 6 Leuben";"10 StB Leuben";"85 Jahre u.älter";877
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"0 Jahre";155
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"1 Jahre";153
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"2 Jahre";189
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"3 Jahre";176
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"4 Jahre";143
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"5 Jahre";149
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"6 Jahre";175
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"7 Jahre";175
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"8 Jahre";183
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"9 Jahre";302
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"10 Jahre";286
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"11 Jahre";316
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"12 Jahre";352
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"13 Jahre";318
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"14 Jahre";418
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"15 Jahre";375
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"16 Jahre";382
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"17 Jahre";409
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"18 Jahre";403
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"19 Jahre";463
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"20 Jahre";518
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"21 Jahre";504
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"22 Jahre";478
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"23 Jahre";357
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"24 Jahre";364
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"25 Jahre";329
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"26 Jahre";318
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"27 Jahre";304
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"28 Jahre";318
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"29 Jahre";317
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"30 Jahre";287
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"31 Jahre";314
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"32 Jahre";287
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"33 Jahre";340
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"34 Jahre";331
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"35 Jahre";369
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"36 Jahre";383
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"37 Jahre";382
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"38 Jahre";365
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"39 Jahre";389
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"40 Jahre";380
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"41 Jahre";368
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"42 Jahre";359
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"43 Jahre";396
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"44 Jahre";393
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"45 Jahre";448
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"46 Jahre";475
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"47 Jahre";541
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"48 Jahre";583
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"49 Jahre";537
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"50 Jahre";505
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"51 Jahre";387
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"52 Jahre";376
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"53 Jahre";266
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"54 Jahre";363
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"55 Jahre";454
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"56 Jahre";422
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"57 Jahre";419
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"58 Jahre";432
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"59 Jahre";457
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"60 Jahre";438
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"61 Jahre";348
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"62 Jahre";332
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"63 Jahre";322
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"64 Jahre";297
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"65 Jahre";256
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"66 Jahre";182
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"67 Jahre";182
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"68 Jahre";217
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"69 Jahre";232
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"70 Jahre";197
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"71 Jahre";179
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"72 Jahre";169
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"73 Jahre";204
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"74 Jahre";199
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"75 Jahre";173
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"76 Jahre";180
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"77 Jahre";190
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"78 Jahre";199
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"79 Jahre";169
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"80 Jahre";140
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"81 Jahre";104
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"82 Jahre";58
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"83 Jahre";74
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"84 Jahre";88
"1999";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";583
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"0 Jahre";260
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"1 Jahre";247
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"2 Jahre";236
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"3 Jahre";215
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"4 Jahre";202
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"5 Jahre";165
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"6 Jahre";158
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"7 Jahre";168
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"8 Jahre";215
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"9 Jahre";358
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"10 Jahre";391
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"11 Jahre";393
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"12 Jahre";442
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"13 Jahre";452
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"14 Jahre";443
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"15 Jahre";419
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"16 Jahre";457
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"17 Jahre";479
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"18 Jahre";472
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"19 Jahre";489
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"20 Jahre";459
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"21 Jahre";497
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"22 Jahre";441
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"23 Jahre";408
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"24 Jahre";351
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"25 Jahre";330
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"26 Jahre";345
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"27 Jahre";377
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"28 Jahre";468
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"29 Jahre";465
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"30 Jahre";444
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"31 Jahre";440
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"32 Jahre";447
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"33 Jahre";524
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"34 Jahre";523
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"35 Jahre";545
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"36 Jahre";514
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"37 Jahre";533
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"38 Jahre";570
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"39 Jahre";511
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"40 Jahre";537
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"41 Jahre";420
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"42 Jahre";436
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"43 Jahre";435
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"44 Jahre";464
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"45 Jahre";526
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"46 Jahre";508
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"47 Jahre";473
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"48 Jahre";487
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"49 Jahre";499
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"50 Jahre";446
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"51 Jahre";349
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"52 Jahre";350
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"53 Jahre";256
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"54 Jahre";380
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"55 Jahre";479
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"56 Jahre";501
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"57 Jahre";465
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"58 Jahre";537
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"59 Jahre";541
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"60 Jahre";504
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"61 Jahre";424
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"62 Jahre";411
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"63 Jahre";385
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"64 Jahre";364
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"65 Jahre";343
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"66 Jahre";261
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"67 Jahre";232
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"68 Jahre";287
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"69 Jahre";324
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"70 Jahre";295
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"71 Jahre";295
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"72 Jahre";258
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"73 Jahre";263
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"74 Jahre";250
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"75 Jahre";222
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"76 Jahre";223
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"77 Jahre";223
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"78 Jahre";242
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"79 Jahre";235
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"80 Jahre";176
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"81 Jahre";93
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"82 Jahre";89
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"83 Jahre";88
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"84 Jahre";111
"1999";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";838
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"0 Jahre";153
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"1 Jahre";155
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"2 Jahre";147
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"3 Jahre";140
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"4 Jahre";128
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"5 Jahre";132
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"6 Jahre";138
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"7 Jahre";127
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"8 Jahre";123
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"9 Jahre";183
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"10 Jahre";206
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"11 Jahre";216
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"12 Jahre";234
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"13 Jahre";245
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"14 Jahre";265
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"15 Jahre";215
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"16 Jahre";241
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"17 Jahre";258
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"18 Jahre";327
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"19 Jahre";382
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"20 Jahre";398
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"21 Jahre";497
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"22 Jahre";585
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"23 Jahre";440
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"24 Jahre";372
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"25 Jahre";341
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"26 Jahre";340
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"27 Jahre";364
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"28 Jahre";391
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"29 Jahre";368
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"30 Jahre";316
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"31 Jahre";341
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"32 Jahre";282
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"33 Jahre";321
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"34 Jahre";346
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"35 Jahre";308
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"36 Jahre";327
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"37 Jahre";324
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"38 Jahre";282
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"39 Jahre";275
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"40 Jahre";272
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"41 Jahre";299
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"42 Jahre";258
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"43 Jahre";275
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"44 Jahre";288
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"45 Jahre";302
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"46 Jahre";366
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"47 Jahre";335
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"48 Jahre";373
"1999";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"49 Jahre";375
