"Jahr";"Quartal";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Geschlecht";"Staatsangehörigkeit-1 Deutsche / Ausländer";"Anzahl Einwohner"
"2003";"2. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";143
"2003";"2. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";9093
"2003";"2. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";40
"2003";"2. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";20883
"2003";"2. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";68
"2003";"2. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1927
"2003";"2. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";5
"2003";"2. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7526
"2003";"2. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";11
"2003";"3. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6114
"2003";"3. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";183
"2003";"3. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";5911
"2003";"3. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";149
"2003";"3. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5487
"2003";"3. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";224
"2003";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5223
"2003";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";174
"2003";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5226
"2003";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";256
"2003";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5093
"2003";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";253
"2003";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";9040
"2003";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";314
"2003";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";8561
"2003";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";293
"2003";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";8246
"2003";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";184
"2003";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7786
"2003";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";158
"2003";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";22836
"2003";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1565
"2003";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";22871
"2003";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1407
"2003";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";16525
"2003";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1732
"2003";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";15479
"2003";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1450
"2003";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52455
"2003";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3773
"2003";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";47648
"2003";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2279
"2003";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40925
"2003";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1298
"2003";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";44050
"2003";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";710
"2003";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";17435
"2003";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";119
"2003";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19551
"2003";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";114
"2003";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";24086
"2003";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";162
"2003";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28682
"2003";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";151
"2003";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";9267
"2003";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";41
"2003";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21056
"2003";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";70
"2003";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1920
"2003";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";8
"2003";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7473
"2003";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";13
"2003";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6124
"2003";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";176
"2003";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";5941
"2003";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";158
"2003";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5582
"2003";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";224
"2003";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5301
"2003";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";176
"2003";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5339
"2003";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";262
"2003";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5217
"2003";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";255
"2003";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8686
"2003";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";313
"2003";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";8211
"2003";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";294
"2003";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";8132
"2003";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";171
"2003";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7742
"2003";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";162
"2003";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";23308
"2003";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1632
"2003";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";23194
"2003";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1571
"2003";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";16850
"2003";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1753
"2003";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";15824
"2003";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1534
"2003";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52381
"2003";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3750
"2003";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";47417
"2003";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2371
"2003";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40756
"2003";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1316
"2003";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";43863
"2003";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";732
"2003";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";17376
"2003";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";112
"2003";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19507
"2003";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";111
"2003";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";24374
"2003";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";176
"2003";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";29008
"2003";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";165
"2003";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";9457
"2003";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";42
"2003";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21186
"2003";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";72
"2003";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1908
"2003";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";7
"2003";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7423
"2003";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";11
"2004";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6200
"2004";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";172
"2004";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6081
"2004";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";156
"2004";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5688
"2004";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";232
"2004";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5313
"2004";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";183
"2004";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5439
"2004";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";264
"2004";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5332
"2004";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";253
"2004";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";8270
"2004";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";313
"2004";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7863
"2004";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";306
"2004";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";8097
"2004";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";177
"2004";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7702
"2004";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";167
"2004";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";23190
"2004";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1561
"2004";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";23080
"2004";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1508
"2004";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";17118
"2004";"1. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1745
"2004";"1. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";16047
"2004";"1. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1566
"2004";"1. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52213
"2004";"1. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3693
"2004";"1. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";47206
"2004";"1. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2415
"2004";"1. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40494
"2004";"1. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1326
"2004";"1. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";43540
"2004";"1. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";763
"2004";"1. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";17335
"2004";"1. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";111
"2004";"1. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19487
"2004";"1. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";115
"2004";"1. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";24715
"2004";"1. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";169
"2004";"1. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";29321
"2004";"1. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";162
"2004";"1. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";9647
"2004";"1. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";48
"2004";"1. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21311
"2004";"1. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";76
"2004";"1. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1865
"2004";"1. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";6
"2004";"1. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7278
"2004";"1. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";11
"2004";"2. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6223
"2004";"2. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";168
"2004";"2. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6122
"2004";"2. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";164
"2004";"2. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5811
"2004";"2. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";235
"2004";"2. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5387
"2004";"2. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";182
"2004";"2. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5573
"2004";"2. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";265
"2004";"2. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5420
"2004";"2. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";253
"2004";"2. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7975
"2004";"2. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";321
"2004";"2. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7558
"2004";"2. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";314
"2004";"2. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";7988
"2004";"2. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";164
"2004";"2. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7596
"2004";"2. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";153
"2004";"2. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";23111
"2004";"2. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1536
"2004";"2. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";23020
"2004";"2. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1516
"2004";"2. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";17367
"2004";"2. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1782
"2004";"2. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";16305
"2004";"2. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1585
"2004";"2. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52193
"2004";"2. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3704
"2004";"2. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";47085
"2004";"2. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2472
"2004";"2. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40523
"2004";"2. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1336
"2004";"2. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";43417
"2004";"2. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";787
"2004";"2. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";17211
"2004";"2. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";113
"2004";"2. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19347
"2004";"2. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";111
"2004";"2. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25008
"2004";"2. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";173
"2004";"2. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";29607
"2004";"2. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";172
"2004";"2. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";9914
"2004";"2. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";54
"2004";"2. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21593
"2004";"2. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";78
"2004";"2. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1862
"2004";"2. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";5
"2004";"2. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7216
"2004";"2. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";13
"2004";"3. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6354
"2004";"3. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";170
"2004";"3. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6217
"2004";"3. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";163
"2004";"3. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5855
"2004";"3. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";227
"2004";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5438
"2004";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";189
"2004";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5749
"2004";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";281
"2004";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5611
"2004";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";246
"2004";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7609
"2004";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";329
"2004";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";7228
"2004";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";337
"2004";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";7904
"2004";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";168
"2004";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7624
"2004";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";161
"2004";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";23140
"2004";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1553
"2004";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";22944
"2004";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1530
"2004";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";17606
"2004";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1797
"2004";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";16537
"2004";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1587
"2004";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";52160
"2004";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3783
"2004";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46946
"2004";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2552
"2004";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40455
"2004";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1368
"2004";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";43403
"2004";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";807
"2004";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";17074
"2004";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";114
"2004";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19202
"2004";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";111
"2004";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25353
"2004";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";186
"2004";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";29952
"2004";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";184
"2004";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";10141
"2004";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";55
"2004";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21607
"2004";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";80
"2004";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";1889
"2004";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";6
"2004";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7323
"2004";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";13
"2004";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6387
"2004";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";172
"2004";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6245
"2004";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";177
"2004";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5892
"2004";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";220
"2004";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5447
"2004";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";186
"2004";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";5857
"2004";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";277
"2004";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";5748
"2004";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";238
"2004";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";7300
"2004";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";334
"2004";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";6941
"2004";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";341
"2004";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";7887
"2004";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";170
"2004";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";7592
"2004";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";166
"2004";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";23388
"2004";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";1577
"2004";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";23128
"2004";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";1622
"2004";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";17947
"2004";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";1810
"2004";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";16792
"2004";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";1646
"2004";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";51992
"2004";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";3739
"2004";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";46760
"2004";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";2552
"2004";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";40457
"2004";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";1365
"2004";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";43375
"2004";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";838
"2004";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";16843
"2004";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";116
"2004";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";19007
"2004";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";112
"2004";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";25711
"2004";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";183
"2004";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";30257
"2004";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";191
"2004";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";10219
"2004";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";55
"2004";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";21432
"2004";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";80
"2004";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";2015
"2004";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";6
"2004";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";7540
"2004";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";15
"2005";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";6423
"2005";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";168
"2005";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6300
"2005";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";181
"2005";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";5941
"2005";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";218
"2005";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";5467
"2005";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";185
